下料批次号,零件号,num,polygon,允许旋转角度,面料号
L0002,s000282,1,"[[188000.0, 3000.0], [188030.3, 2998.2], [188044.1, 2997.4], [188057.9, 2996.5], [188074.3, 2995.3], [188090.7, 2993.7], [188104.3, 2992.1], [188117.8, 2990.4], [188130.4, 2988.6], [188143.0, 2986.5], [188155.6, 2984.2], [188168.4, 2981.7], [188181.2, 2978.9], [188195.0, 2975.6], [188208.6, 2971.9], [188223.5, 2967.3], [188237.8, 2962.5], [188252.0, 2957.4], [188272.8, 2949.5], [188293.5, 2941.1], [188303.4, 2937.1], [188313.3, 2933.1], [188326.8, 2927.8], [188333.4, 2925.3], [188339.7, 2922.8], [188346.9, 2932.6], [188347.0, 2933.4], [188347.1, 2934.4], [188347.3, 2935.7], [188347.4, 2937.2], [188347.8, 2940.5], [188348.1, 2943.9], [188348.4, 2945.7], [188348.6, 2947.4], [188349.0, 2950.7], [188349.6, 2955.6], [188350.1, 2960.7], [188351.3, 2970.3], [188352.7, 2979.0], [188353.4, 2983.0], [188354.3, 2987.0], [188355.5, 2990.9], [188357.0, 2994.8], [188359.9, 3001.6], [188363.1, 3007.4], [188366.8, 3013.0], [188370.9, 3017.9], [188373.1, 3020.2], [188375.6, 3022.3], [188378.3, 3024.3], [188381.1, 3026.1], [188387.1, 3029.4], [188392.5, 3031.9], [188398.1, 3034.1], [188403.9, 3035.9], [188409.7, 3037.4], [188415.8, 3038.7], [188419.0, 3039.3], [188422.3, 3039.9], [188424.1, 3040.2], [188425.8, 3040.5], [188427.4, 3040.7], [188428.7, 3041.0], [188476.3, 3047.9], [188523.9, 3054.9], [188571.0, 3061.8], [188618.2, 3068.9], [188612.4, 3088.4], [188611.6, 3093.8], [188610.1, 3103.7], [188608.5, 3115.3], [188606.7, 3129.0], [188605.6, 3137.6], [188604.8, 3146.3], [188604.5, 3151.4], [188604.1, 3156.5], [188603.6, 3160.3], [188603.0, 3164.2], [188601.8, 3171.7], [188600.3, 3179.9], [188598.3, 3190.5], [188596.5, 3201.1], [188594.5, 3214.0], [188592.1, 3231.6], [188591.0, 3240.4], [188590.4, 3244.8], [188589.7, 3249.1], [188588.0, 3257.4], [188586.3, 3265.6], [188584.9, 3271.6], [188583.8, 3277.7], [188582.8, 3283.8], [188581.7, 3290.2], [188580.6, 3296.6], [188579.6, 3303.6], [188579.0, 3307.5], [188578.4, 3311.5], [188577.8, 3315.2], [188577.3, 3318.6], [188574.1, 3318.7], [188571.2, 3318.8], [188565.4, 3318.9], [188557.3, 3319.0], [188549.1, 3319.2], [188530.5, 3319.4], [188510.3, 3319.5], [188489.4, 3319.1], [188478.6, 3318.6], [188467.8, 3318.0], [188455.3, 3317.1], [188442.8, 3316.0], [188430.2, 3314.7], [188413.4, 3313.0], [188399.9, 3311.2], [188386.4, 3309.3], [188364.8, 3305.9], [188348.6, 3303.3], [188345.8, 3302.8], [188343.2, 3302.4], [188302.4, 3296.2], [188261.4, 3289.9], [188219.9, 3283.8], [188199.0, 3280.9], [188179.2, 3278.1], [188159.4, 3275.7], [188156.1, 3275.3], [188121.4, 3271.4], [188101.4, 3269.4], [188081.4, 3267.5], [188060.2, 3265.6], [188039.1, 3264.0], [188020.0, 3262.8], [188000.9, 3261.7], [187974.3, 3260.3], [187947.6, 3258.9], [187922.3, 3257.8], [187897.0, 3256.8], [187847.4, 3255.4], [187825.0, 3254.8], [187797.4, 3253.8], [187769.7, 3252.8], [187731.6, 3251.7], [187693.4, 3250.7], [187667.8, 3250.1], [187642.1, 3249.6], [187629.8, 3249.4], [187621.4, 3249.3], [187612.9, 3249.1], [187605.9, 3249.0], [187598.7, 3249.0], [187584.1, 3248.9], [187547.6, 3248.9], [187540.7, 3249.0], [187533.9, 3249.0], [187527.4, 3249.1], [187521.2, 3249.1], [187515.3, 3249.2], [187509.8, 3249.2], [187504.6, 3249.3], [187506.0, 3011.7], [187510.9, 3011.9], [187516.2, 3012.0], [187521.7, 3012.1], [187527.5, 3012.2], [187533.6, 3012.4], [187539.8, 3012.5], [187552.8, 3012.7], [187566.2, 3012.8], [187579.8, 3012.9], [187593.2, 3012.9], [187606.4, 3012.8], [187618.8, 3012.6], [187631.1, 3012.4], [187643.6, 3012.3], [187661.3, 3011.9], [187678.9, 3011.4], [187694.8, 3011.1], [187710.7, 3010.9], [187741.8, 3010.2], [187767.6, 3009.5], [187798.0, 3008.6], [187825.8, 3007.6], [187853.7, 3006.5], [187915.6, 3004.0], [187960.2, 3002.2], [188000.0, 3000.0]]","0, 180",M0002
L0002,s000283,1,"[[190000.0, 1000.0], [190001.6, 999.5], [190003.0, 998.9], [190005.8, 997.9], [190010.1, 996.4], [190014.5, 994.8], [190023.1, 991.7], [190026.6, 990.5], [190030.3, 989.3], [190223.8, 989.2], [190224.3, 994.6], [190224.8, 1000.0], [190225.6, 1008.9], [190226.4, 1016.2], [190227.2, 1023.6], [190227.8, 1028.4], [190228.3, 1033.0], [190228.6, 1035.7], [190228.8, 1037.2], [190229.0, 1038.8], [189989.5, 1039.3], [189981.2, 1029.4], [189984.7, 1026.0], [189986.4, 1024.1], [189988.0, 1022.0], [189990.1, 1018.9], [189992.0, 1015.7], [189993.5, 1013.3], [189995.0, 1010.8], [189996.2, 1008.3], [189997.4, 1005.8], [189998.4, 1003.5], [189998.8, 1002.5], [189999.2, 1001.7], [190000.0, 1000.0]]","0, 180",M0002
L0002,s000284,1,"[[190000.0, 2000.0], [190000.0, 2040.0], [189800.0, 2040.0], [189800.0, 2000.0], [190000.0, 2000.0]]","0, 180",M0002
L0002,s000285,1,"[[190000.0, 3000.0], [189700.0, 3000.0], [189700.0, 2960.0], [190000.0, 2960.0], [190000.0, 3000.0]]","0, 180",M0002
L0002,s000286,1,"[[192000.0, 1000.0], [192000.0, 1040.0], [191700.0, 1040.0], [191700.0, 1000.0], [192000.0, 1000.0]]","0, 180",M0002
L0002,s000287,1,"[[192000.0, 2000.0], [192000.2, 1997.4], [192000.5, 1992.7], [192001.0, 1988.3], [192001.6, 1984.2], [192002.2, 1980.5], [192002.6, 1978.6], [192003.1, 1976.6], [192003.4, 1975.4], [192003.8, 1974.0], [192004.1, 1972.5], [192004.6, 1970.7], [192022.3, 1975.2], [192038.7, 1979.3], [192040.3, 1979.7], [192076.3, 1989.0], [192109.9, 1997.7], [192143.5, 2006.3], [192165.8, 2011.9], [192188.1, 2017.3], [192200.5, 2020.1], [192213.0, 2022.8], [192222.7, 2024.7], [192232.4, 2026.5], [192244.0, 2028.7], [192259.5, 2031.5], [192275.0, 2034.2], [192293.9, 2037.3], [192312.8, 2040.1], [192332.3, 2042.5], [192351.9, 2044.5], [192370.0, 2046.1], [192388.0, 2047.5], [192409.5, 2049.0], [192431.0, 2050.4], [192452.6, 2051.7], [192474.1, 2052.8], [192494.8, 2053.4], [192515.4, 2053.7], [192548.4, 2054.0], [192564.9, 2054.1], [192581.3, 2054.0], [192594.7, 2053.8], [192611.0, 2053.5], [192619.3, 2053.4], [192627.6, 2053.3], [192643.5, 2053.0], [192652.8, 2052.8], [192659.5, 2052.6], [192667.3, 2052.4], [192674.9, 2052.3], [192682.2, 2052.0], [192689.3, 2051.8], [192695.2, 2051.6], [192698.3, 2051.5], [192701.4, 2051.4], [192704.7, 2051.3], [192708.3, 2051.2], [192712.2, 2051.0], [192716.4, 2050.9], [192691.6, 2135.1], [192686.5, 2176.7], [192585.5, 2176.7], [192572.8, 2176.8], [192560.2, 2176.8], [192535.4, 2176.7], [192508.6, 2176.2], [192495.2, 2175.7], [192481.7, 2175.0], [192463.8, 2173.9], [192445.9, 2172.5], [192435.2, 2171.5], [192424.4, 2170.4], [192410.6, 2168.7], [192396.6, 2166.6], [192383.7, 2164.3], [192370.7, 2161.9], [192364.4, 2160.7], [192358.3, 2159.5], [192352.4, 2158.3], [192346.9, 2157.2], [192347.4, 2153.1], [192336.2, 2151.5], [192324.7, 2149.9], [192301.7, 2146.7], [192280.9, 2143.6], [192270.6, 2142.0], [192260.3, 2140.1], [192251.4, 2138.4], [192242.6, 2136.7], [192223.9, 2133.0], [192210.3, 2130.2], [192197.0, 2127.2], [192183.7, 2123.9], [192170.5, 2120.2], [192157.3, 2116.2], [192144.3, 2111.8], [192133.1, 2107.7], [192121.9, 2103.6], [192099.6, 2095.2], [192090.0, 2091.5], [192080.5, 2087.7], [192071.1, 2083.8], [192061.8, 2079.6], [192052.6, 2075.1], [192043.7, 2070.3], [192034.9, 2065.1], [192026.5, 2059.5], [192022.6, 2056.7], [192018.8, 2053.6], [192016.1, 2051.2], [192013.5, 2048.5], [192011.2, 2045.8], [192009.1, 2042.9], [192007.3, 2040.0], [192005.8, 2037.0], [192004.4, 2033.9], [192003.3, 2030.8], [192002.4, 2027.5], [192001.6, 2024.1], [192001.0, 2020.6], [192000.5, 2017.1], [192000.1, 2012.2], [192000.0, 2007.2], [192000.0, 2000.0]]","0, 180",M0002
L0002,s000288,1,"[[192000.0, 3000.0], [192000.0, 3090.0], [191805.0, 3090.0], [191805.0, 3000.0], [192000.0, 3000.0]]","0, 180",M0002
L0002,s000289,1,"[[194000.0, 1000.0], [194583.1, 1000.0], [194583.1, 1065.0], [194000.0, 1065.0], [194000.0, 1000.0]]","0, 180",M0002
L0002,s000290,1,"[[194000.0, 2000.0], [194006.2, 1998.5], [194022.9, 1994.5], [194039.7, 1990.5], [194047.9, 1988.4], [194056.0, 1986.5], [194063.9, 1984.5], [194071.5, 1982.7], [194078.7, 1980.9], [194085.6, 1979.2], [194097.5, 2017.4], [194108.9, 2014.7], [194119.9, 2012.0], [194130.8, 2009.5], [194137.0, 2008.0], [194141.6, 2006.9], [194154.6, 2003.8], [194167.7, 2000.8], [194194.2, 1994.9], [194211.5, 1991.3], [194228.7, 1987.9], [194245.9, 1984.8], [194263.2, 1981.8], [194279.4, 1979.1], [194295.7, 1976.7], [194311.9, 1974.8], [194328.1, 1973.2], [194345.7, 1971.8], [194363.4, 1970.5], [194398.8, 1968.4], [194422.7, 1967.2], [194436.7, 1966.7], [194450.8, 1966.3], [194479.1, 1965.8], [194500.4, 1965.4], [194510.8, 1965.2], [194521.1, 1965.1], [194528.0, 1965.1], [194535.0, 1965.2], [194542.3, 1965.2], [194546.1, 1965.3], [194550.1, 1965.3], [194551.0, 1975.2], [194554.7, 1978.4], [194558.2, 1981.6], [194562.2, 1985.4], [194566.1, 1989.4], [194570.5, 1993.9], [194574.7, 1998.4], [194578.5, 2003.0], [194582.0, 2008.0], [194583.9, 2011.3], [194585.6, 2014.8], [194587.8, 2019.6], [194588.9, 2022.8], [194589.8, 2026.1], [194590.8, 2030.3], [194592.0, 2035.3], [194592.9, 2040.0], [194593.5, 2044.7], [194593.8, 2049.6], [194593.8, 2051.0], [194593.9, 2057.6], [194593.7, 2061.6], [194593.4, 2065.5], [194592.9, 2070.7], [194592.0, 2075.8], [194591.0, 2080.4], [194589.6, 2084.9], [194588.4, 2088.1], [194587.1, 2091.3], [194584.1, 2097.4], [194581.9, 2101.3], [194579.5, 2105.1], [194576.2, 2109.4], [194572.6, 2113.5], [194567.5, 2118.6], [194562.0, 2123.3], [194556.9, 2127.2], [194551.5, 2130.8], [194546.0, 2134.2], [194540.3, 2137.4], [194536.0, 2139.6], [194531.6, 2141.7], [194528.2, 2143.2], [194527.3, 2143.6], [194518.9, 2147.1], [194512.7, 2149.6], [194506.4, 2151.9], [194498.6, 2154.4], [194490.7, 2156.7], [194477.5, 2160.8], [194464.3, 2165.1], [194454.1, 2168.7], [194450.1, 2170.3], [194446.2, 2172.2], [194443.8, 2173.6], [194441.5, 2175.1], [194439.2, 2177.2], [194437.1, 2179.4], [194435.1, 2182.0], [194433.3, 2184.7], [194430.6, 2189.7], [194428.3, 2194.8], [194426.3, 2199.3], [194425.5, 2201.0], [194416.1, 2199.5], [194406.6, 2198.0], [194387.2, 2195.1], [194369.9, 2192.8], [194352.6, 2190.8], [194332.2, 2188.7], [194319.2, 2187.5], [194306.2, 2186.5], [194294.0, 2185.7], [194281.7, 2185.2], [194268.5, 2184.8], [194255.2, 2184.7], [194232.0, 2184.6], [194220.4, 2184.8], [194208.8, 2185.1], [194202.1, 2185.3], [194184.3, 2186.0], [194171.0, 2186.5], [194157.7, 2187.3], [194143.6, 2188.4], [194129.5, 2189.6], [194103.3, 2191.8], [194101.1, 2191.9], [194075.4, 2194.3], [194061.6, 2195.7], [194048.0, 2197.4], [194046.7, 2197.5], [194038.1, 2198.7], [194028.2, 2200.1], [194017.9, 2201.7], [194012.6, 2202.5], [194007.1, 2203.4], [193968.7, 2215.2], [193968.0, 2212.1], [193967.3, 2209.2], [193966.7, 2206.4], [193966.2, 2203.8], [193965.1, 2198.8], [193964.0, 2193.9], [193961.9, 2184.4], [193959.7, 2174.5], [193957.5, 2164.4], [193955.1, 2154.0], [193949.7, 2131.1], [193946.9, 2119.7], [193944.2, 2108.5], [193941.4, 2097.4], [193938.7, 2086.6], [193936.0, 2076.0], [193933.9, 2067.8], [193933.4, 2065.6], [193930.6, 2054.5], [193929.2, 2048.8], [193927.8, 2043.1], [193926.3, 2037.1], [193924.7, 2030.8], [193923.1, 2024.1], [193921.3, 2017.0], [193924.8, 2016.3], [193928.1, 2015.6], [193931.1, 2015.0], [193934.0, 2014.5], [193936.7, 2013.9], [193939.3, 2013.4], [193944.0, 2012.4], [193948.4, 2011.6], [193952.5, 2010.7], [193956.5, 2009.9], [193960.6, 2009.0], [193967.4, 2007.5], [193974.6, 2005.9], [193982.1, 2004.2], [193989.9, 2002.3], [193998.0, 2000.5], [194000.0, 2000.0]]","0, 180",M0002
L0002,s000291,1,"[[194000.0, 3000.0], [193687.4, 2983.5], [193688.7, 2958.5], [194001.3, 2975.1], [194000.0, 3000.0]]","0, 180",M0002
L0002,s000292,1,"[[196000.0, 1000.0], [195945.8, 1007.5], [195975.1, 866.8], [196027.8, 866.7], [196000.0, 1000.0]]","0, 180",M0002
L0002,s000293,1,"[[196000.0, 2000.0], [196019.1, 2000.6], [196038.7, 2001.4], [196058.8, 2002.4], [196079.0, 2003.6], [196100.0, 2005.0], [196121.0, 2006.7], [196140.6, 2008.3], [196159.9, 2010.1], [196167.7, 2010.9], [196175.6, 2011.8], [196183.6, 2012.7], [196191.9, 2013.6], [196197.7, 2011.6], [196204.2, 2013.0], [196210.4, 2014.3], [196222.6, 2016.8], [196230.4, 2018.5], [196238.4, 2020.1], [196254.5, 2023.0], [196260.6, 2024.0], [196266.7, 2024.7], [196271.5, 2025.2], [196276.3, 2025.5], [196286.0, 2025.9], [196296.4, 2026.1], [196305.8, 2025.9], [196306.8, 2025.9], [196313.1, 2025.5], [196319.3, 2025.0], [196331.7, 2023.6], [196346.1, 2021.8], [196360.4, 2019.6], [196375.0, 2017.1], [196389.6, 2014.4], [196404.9, 2011.4], [196412.4, 2010.0], [196419.7, 2008.6], [196424.5, 2007.7], [196429.3, 2006.8], [196434.3, 2006.0], [196439.7, 2005.0], [196441.0, 2009.2], [196442.4, 2013.5], [196443.9, 2017.1], [196445.7, 2020.5], [196447.4, 2023.5], [196449.4, 2026.2], [196451.8, 2029.0], [196454.4, 2031.7], [196455.8, 2033.0], [196457.2, 2034.1], [196459.7, 2035.6], [196462.3, 2036.8], [196464.5, 2037.7], [196466.8, 2038.4], [196469.1, 2038.9], [196471.5, 2039.4], [196476.9, 2040.1], [196482.3, 2040.5], [196489.3, 2040.5], [196496.3, 2040.2], [196502.5, 2039.5], [196508.6, 2038.5], [196516.5, 2036.9], [196524.3, 2034.9], [196532.6, 2032.4], [196540.7, 2029.5], [196549.8, 2026.1], [196558.7, 2022.5], [196571.0, 2017.0], [196583.0, 2011.4], [196590.2, 2008.0], [196597.5, 2004.3], [196601.8, 2002.2], [196606.2, 1999.9], [196610.6, 1997.6], [196614.8, 1995.4], [196618.9, 1993.2], [196622.7, 1991.2], [196626.0, 1989.3], [196628.9, 1987.7], [196629.9, 1987.1], [196631.0, 1986.5], [196631.7, 1986.1], [196632.5, 1985.6], [196633.5, 1985.0], [196634.7, 1984.3], [196636.3, 1987.5], [196637.9, 1990.5], [196640.8, 1996.3], [196642.8, 2000.5], [196644.8, 2004.8], [196648.7, 2013.7], [196649.4, 2015.4], [196653.3, 2024.7], [196657.7, 2035.6], [196665.6, 2055.4], [196674.1, 2077.7], [196677.9, 2087.4], [196681.2, 2095.6], [196681.7, 2097.1], [196684.4, 2103.6], [196687.1, 2110.1], [196689.8, 2116.4], [196692.4, 2122.5], [196689.2, 2123.2], [196686.3, 2123.8], [196683.7, 2124.3], [196681.2, 2124.8], [196675.9, 2125.9], [196670.4, 2127.1], [196664.7, 2128.3], [196659.1, 2129.7], [196656.7, 2130.3], [196654.3, 2131.1], [196652.1, 2132.2], [196650.1, 2133.5], [196648.1, 2135.2], [196646.4, 2137.2], [196645.5, 2138.5], [196644.8, 2140.0], [196643.7, 2143.0], [196643.2, 2144.8], [196642.8, 2146.2], [196642.2, 2149.6], [196640.3, 2160.3], [196639.4, 2165.6], [196638.5, 2170.9], [196637.7, 2176.0], [196637.0, 2180.8], [196636.2, 2185.3], [196635.6, 2189.4], [196633.3, 2231.1], [196626.3, 2232.0], [196618.9, 2233.0], [196611.1, 2233.9], [196603.1, 2234.9], [196594.9, 2236.0], [196586.4, 2237.0], [196577.7, 2238.1], [196568.9, 2239.1], [196550.9, 2241.3], [196532.7, 2243.4], [196514.5, 2245.5], [196496.7, 2247.5], [196483.5, 2248.9], [196470.5, 2250.2], [196444.8, 2252.6], [196426.1, 2254.0], [196406.5, 2255.2], [196388.6, 2255.8], [196370.5, 2256.1], [196348.6, 2255.9], [196337.7, 2255.7], [196326.9, 2255.2], [196318.1, 2254.7], [196309.2, 2254.1], [196300.2, 2253.4], [196290.8, 2252.7], [196290.6, 2248.4], [196263.0, 2248.1], [196235.4, 2247.5], [196221.5, 2247.0], [196207.5, 2246.3], [196193.6, 2245.5], [196179.7, 2244.5], [196165.7, 2243.3], [196151.7, 2242.0], [196136.1, 2240.6], [196128.3, 2239.7], [196120.6, 2238.8], [196112.2, 2237.5], [196103.9, 2236.1], [196087.4, 2233.0], [196068.9, 2229.3], [196059.6, 2227.3], [196050.5, 2225.1], [196042.6, 2223.1], [196034.7, 2220.9], [196019.0, 2216.3], [196008.1, 2212.9], [195997.3, 2209.2], [195988.5, 2205.8], [195979.6, 2202.3], [195975.6, 2200.6], [195971.6, 2198.8], [195967.6, 2196.8], [195963.8, 2194.7], [195958.9, 2191.4], [195954.1, 2187.9], [195951.1, 2185.6], [195948.2, 2183.1], [195946.6, 2181.3], [195945.1, 2179.3], [195942.5, 2175.1], [195940.2, 2170.8], [195938.3, 2166.4], [195937.3, 2163.5], [195936.3, 2160.4], [195934.7, 2154.2], [195933.6, 2149.5], [195932.8, 2145.0], [195932.6, 2142.8], [195932.6, 2141.6], [195932.5, 2140.2], [195904.4, 2139.4], [195919.6, 1997.3], [195930.3, 1997.7], [195941.2, 1998.0], [195963.4, 1998.8], [195979.1, 1999.3], [195999.5, 2000.0], [196000.0, 2000.0]]","0, 180",M0002
L0002,s000294,1,"[[196000.0, 3000.0], [196000.0, 3068.0], [195798.8, 3068.0], [195798.8, 3000.0], [196000.0, 3000.0]]","0, 180",M0002
L0002,s000295,1,"[[198000.0, 1000.0], [198000.0, 1060.0], [197867.0, 1060.0], [197867.0, 1000.0], [198000.0, 1000.0]]","0, 180",M0002
L0002,s000296,1,"[[198000.0, 2000.0], [197950.0, 2000.0], [197705.0, 2063.3], [197696.5, 2075.7], [197696.5, 2125.7], [197698.3, 2126.5], [197703.1, 2128.9], [197707.6, 2131.2], [197712.0, 2133.8], [197715.7, 2136.1], [197719.2, 2138.7], [197721.5, 2140.6], [197723.8, 2142.6], [197728.5, 2147.3], [197730.2, 2149.3], [197732.0, 2151.2], [197735.2, 2155.0], [197743.2, 2155.8], [197751.4, 2156.6], [197758.4, 2157.1], [197765.5, 2157.7], [197771.4, 2158.1], [197777.3, 2158.3], [197783.3, 2158.5], [197789.2, 2158.6], [197839.2, 2158.6], [197849.4, 2158.5], [197870.2, 2157.9], [197880.6, 2157.4], [197891.1, 2156.9], [197900.0, 2156.4], [197904.9, 2156.1], [197912.5, 2155.7], [197920.0, 2155.2], [197925.7, 2154.7], [197931.3, 2154.2], [197942.4, 2152.9], [197953.1, 2151.7], [197958.4, 2151.0], [197963.8, 2150.3], [197968.4, 2149.6], [197973.1, 2148.8], [197979.9, 2147.5], [197983.4, 2146.9], [197986.9, 2146.2], [197991.6, 2145.3], [197996.4, 2144.5], [198001.0, 2143.7], [198003.2, 2143.3], [198005.3, 2142.9], [198007.0, 2142.6], [198008.8, 2142.3], [198009.8, 2142.2], [198012.0, 2141.8], [198013.2, 2141.6], [198013.2, 2091.6], [198012.9, 2089.2], [198012.6, 2086.7], [198012.2, 2084.1], [198011.9, 2081.4], [198011.1, 2075.8], [198010.2, 2070.2], [198009.3, 2064.7], [198008.4, 2059.3], [198006.8, 2048.9], [198005.2, 2038.4], [198004.3, 2032.8], [198003.4, 2027.1], [198002.7, 2022.1], [198002.0, 2017.0], [198001.7, 2014.5], [198001.5, 2012.1], [198001.2, 2009.8], [198000.9, 2007.6], [198000.7, 2006.0], [198000.5, 2004.3], [198000.3, 2002.3], [198000.1, 2001.2], [198000.0, 2000.0]]","0, 180",M0002
L0002,s000297,1,"[[198000.0, 3000.0], [198014.6, 3171.5], [197993.0, 3176.0], [197988.8, 3176.9], [197985.8, 3177.6], [197982.5, 3178.2], [197975.6, 3179.7], [197967.4, 3181.5], [197959.3, 3183.2], [197953.5, 3184.5], [197947.9, 3185.6], [197944.2, 3186.3], [197943.1, 3186.5], [197941.9, 3186.7], [197939.3, 3187.0], [197935.3, 3187.3], [197932.1, 3187.4], [197928.6, 3187.2], [197924.9, 3186.6], [197922.6, 3186.2], [197920.3, 3185.5], [197917.2, 3184.5], [197914.4, 3183.4], [197912.5, 3182.5], [197910.8, 3181.6], [197909.4, 3180.8], [197908.1, 3180.2], [197903.7, 3177.7], [197900.5, 3173.7], [197899.6, 3172.5], [197898.8, 3171.5], [197897.9, 3170.2], [197896.9, 3168.8], [197895.9, 3167.3], [197894.9, 3165.6], [197893.9, 3163.8], [197892.1, 3159.9], [197891.5, 3158.1], [197890.9, 3156.4], [197890.5, 3155.0], [197890.3, 3153.8], [197890.0, 3152.9], [197889.9, 3152.1], [197889.7, 3151.3], [197889.4, 3150.4], [197889.1, 3149.3], [197888.8, 3148.0], [197888.4, 3145.8], [197888.0, 3143.7], [197887.6, 3141.4], [197886.8, 3136.0], [197886.5, 3133.3], [197885.4, 3124.2], [197885.1, 3120.6], [197883.9, 3107.0], [197883.1, 3097.7], [197882.0, 3085.9], [197880.8, 3073.8], [197879.9, 3062.4], [197879.0, 3051.4], [197878.1, 3040.3], [197877.0, 3026.6], [197876.6, 3021.9], [197876.2, 3016.6], [197875.9, 3011.1], [197875.7, 3008.3], [197875.6, 3001.3], [197875.6, 2994.3], [197875.7, 2992.8], [197875.8, 2991.1], [197876.0, 2988.6], [197876.4, 2986.2], [197876.7, 2984.6], [197877.0, 2983.1], [197877.6, 2980.3], [197878.1, 2978.8], [197878.7, 2977.0], [197879.4, 2975.2], [197880.2, 2973.2], [197881.2, 2971.3], [197882.4, 2969.4], [197884.4, 2966.6], [197885.5, 2965.4], [197886.4, 2964.4], [197887.3, 2963.5], [197888.0, 2962.8], [197889.1, 2961.7], [197890.2, 2960.6], [197890.9, 2959.9], [197891.8, 2959.1], [197892.9, 2958.2], [197894.4, 2957.0], [197895.7, 2956.0], [197897.1, 2955.1], [197899.2, 2953.9], [197901.2, 2952.9], [197903.1, 2952.1], [197904.7, 2951.6], [197906.3, 2951.1], [197907.6, 2950.7], [197908.7, 2950.5], [197909.7, 2950.2], [197911.0, 2949.9], [197912.4, 2949.6], [197914.3, 2949.2], [197916.5, 2948.8], [197920.0, 2948.4], [197921.6, 2948.4], [197923.0, 2948.3], [197924.4, 2948.4], [197928.2, 2948.4], [197930.8, 2948.3], [197945.7, 2948.3], [197951.9, 2948.4], [197972.6, 2948.4], [197995.6, 2948.3], [198000.0, 3000.0]]","0, 180",M0002
L0002,s000298,1,"[[200000.0, 1000.0], [200000.0, 1207.1], [199838.0, 1207.1], [199838.0, 1000.0], [200000.0, 1000.0]]","0, 180",M0002
L0002,s000299,1,"[[200000.0, 2000.0], [200000.0, 2182.0], [199919.8, 2182.0], [199919.8, 2000.0], [200000.0, 2000.0]]","0, 180",M0002
